Date,dt [hour],Total runoff [m^3 s^-1],Total runoff interp. [m^3 s^-1],Baseflow [m^3 s^-1],Peakflow [m^3 s^-1],Peak nr.,Peakflow starts,Peakflow ends,Flow volume [m^3],Max. flow [m^3 s^-1],Date max. flow,Tp [hour]
2018-06-25 11:00:00,1.0,,2.5718521666666665,2.5718521666666665,0.0,,,,,,,
2018-06-25 12:00:00,1.0,,2.5505687999999997,2.5505687999999997,0.0,,,,,,,
2018-06-25 13:00:00,1.0,,2.5292854333333334,2.5292854333333334,0.0,,,,,,,
2018-06-25 14:00:00,1.0,,2.5080020666666667,2.5080020666666667,0.0,,,,,,,
2018-06-25 15:00:00,1.0,,2.4867187,2.4867187,0.0,,,,,,,
2018-06-25 16:00:00,1.0,,2.465435333333333,2.465435333333333,0.0,,,,,,,
2018-06-25 17:00:00,1.0,,2.444151966666667,2.444151966666667,0.0,,,,,,,
2018-06-25 18:00:00,1.0,,2.4228686,2.4228686,0.0,,,,,,,
2018-06-25 19:00:00,1.0,,2.4015852333333334,2.4015852333333334,0.0,,,,,,,
2018-06-25 20:00:00,1.0,,2.3803018666666667,2.3803018666666667,0.0,,,,,,,
2018-06-25 21:00:00,1.0,,2.3590185000000004,2.3590185000000004,0.0,,,,,,,
2018-06-25 22:00:00,1.0,,2.3377351333333336,2.3377351333333336,0.0,,,,,,,
2018-06-25 23:00:00,1.0,,2.316451766666667,2.316451766666667,0.0,,,,,,,
2018-06-26 00:00:00,1.0,2.2951684,2.2951684,2.2951684,0.0,,,,,,,
2018-06-26 01:00:00,1.0,,2.881913175,2.881913175,0.0,,,,,,,
2018-06-26 02:00:00,1.0,,3.46865795,3.46865795,0.0,,,,,,,
2018-06-26 03:00:00,1.0,,4.055402725,4.055402725,0.0,,,,,,,
2018-06-26 04:00:00,1.0,,4.6421475,4.6421475,0.0,,,,,,,
2018-06-26 05:00:00,1.0,,5.228892275,5.228892275,0.0,,,,,,,
2018-06-26 06:00:00,1.0,,5.81563705,5.81563705,0.0,,,,,,,
2018-06-26 07:00:00,1.0,,6.402381825000001,6.402381825000001,0.0,,,,,,,
2018-06-26 08:00:00,1.0,,6.9891266000000005,6.9891266000000005,0.0,,,,,,,
2018-06-26 09:00:00,1.0,,7.575871375,7.575871375,0.0,,,,,,,
2018-06-26 10:00:00,1.0,,8.16261615,8.16261615,0.0,,,,,,,
2018-06-26 11:00:00,1.0,,8.749360925000001,8.749360925000001,0.0,,,,,,,
2018-06-26 12:00:00,1.0,,9.336105700000001,9.336105700000001,0.0,,,,,,,
2018-06-26 13:00:00,1.0,,9.922850475,9.922850475,0.0,,,,,,,
2018-06-26 14:00:00,1.0,,10.50959525,10.50959525,0.0,,,,,,,
2018-06-26 15:00:00,1.0,,11.096340025,11.096340025,0.0,,,,,,,
2018-06-26 16:00:00,1.0,,11.6830848,11.6830848,0.0,,,,,,,
2018-06-26 17:00:00,1.0,,12.269829575000001,12.269829575000001,0.0,,,,,,,
2018-06-26 18:00:00,1.0,,12.85657435,12.85657435,0.0,,,,,,,
2018-06-26 19:00:00,1.0,,13.443319125,13.443319125,0.0,,,,,,,
2018-06-26 20:00:00,1.0,,14.0300639,14.0300639,0.0,,,,,,,
2018-06-26 21:00:00,1.0,,14.616808675,14.616808675,0.0,,,,,,,
2018-06-26 22:00:00,1.0,,15.203553450000001,15.203553450000001,0.0,,,,,,,
2018-06-26 23:00:00,1.0,,15.790298225,15.790298225,0.0,,,,,,,
2018-06-27 00:00:00,1.0,16.377043,16.377043,16.377043,0.0,,,,,,,
2018-06-27 01:00:00,1.0,,16.97523975,16.97523975,0.0,,,,,,,
2018-06-27 02:00:00,1.0,,17.5734365,17.5734365,0.0,,,,,,,
2018-06-27 03:00:00,1.0,,18.17163325,18.17163325,0.0,,,,,,,
2018-06-27 04:00:00,1.0,,18.76983,18.76983,0.0,,,,,,,
2018-06-27 05:00:00,1.0,,19.36802675,19.36802675,0.0,,,,,,,
2018-06-27 06:00:00,1.0,,19.966223499999998,19.966223499999998,0.0,,,,,,,
2018-06-27 07:00:00,1.0,,20.56442025,20.56442025,0.0,,,,,,,
2018-06-27 08:00:00,1.0,,21.162617,21.162617,0.0,,,,,,,
2018-06-27 09:00:00,1.0,,21.76081375,21.76081375,0.0,,,,,,,
2018-06-27 10:00:00,1.0,,22.3590105,22.3590105,0.0,,,,,,,
2018-06-27 11:00:00,1.0,,22.95720725,22.95720725,0.0,,,,,,,
2018-06-27 12:00:00,1.0,,23.555404,23.555404,0.0,,,,,,,
2018-06-27 13:00:00,1.0,,24.15360075,24.15360075,0.0,,,,,,,
2018-06-27 14:00:00,1.0,,24.751797500000002,24.751797500000002,0.0,,,,,,,
2018-06-27 15:00:00,1.0,,25.34999425,25.34999425,0.0,,,,,,,
2018-06-27 16:00:00,1.0,,25.948191,25.948191,0.0,,,,,,,
2018-06-27 17:00:00,1.0,,26.54638775,26.54638775,0.0,,,,,,,
2018-06-27 18:00:00,1.0,,27.1445845,27.1445845,0.0,,,,,,,
2018-06-27 19:00:00,1.0,,27.74278125,27.74278125,0.0,,,,,,,
2018-06-27 20:00:00,1.0,,28.340978,28.340978,0.0,,,,,,,
2018-06-27 21:00:00,1.0,,28.93917475,28.93917475,0.0,,,,,,,
2018-06-27 22:00:00,1.0,,29.5373715,29.5373715,0.0,,,,,,,
2018-06-27 23:00:00,1.0,,30.13556825,30.13556825,0.0,,,,,,,
2018-06-28 00:00:00,1.0,30.733765,30.733765,30.733765,0.0,,,,,,,
2018-06-28 01:00:00,1.0,,30.684019166666666,30.684019166666666,0.0,,,,,,,
2018-06-28 02:00:00,1.0,,30.634273333333333,30.634273333333333,0.0,,,,,,,
2018-06-28 03:00:00,1.0,,30.5845275,30.5845275,0.0,,,,,,,
2018-06-28 04:00:00,1.0,,30.534781666666664,30.534781666666664,0.0,,,,,,,
2018-06-28 05:00:00,1.0,,30.48503583333333,30.48503583333333,0.0,,,,,,,
2018-06-28 06:00:00,1.0,,30.43529,30.43529,0.0,,,,,,,
2018-06-28 07:00:00,1.0,,30.385544166666666,30.385544166666666,0.0,,,,,,,
2018-06-28 08:00:00,1.0,,30.335798333333333,30.335798333333333,0.0,,,,,,,
2018-06-28 09:00:00,1.0,,30.286052499999997,30.286052499999997,0.0,,,,,,,
2018-06-28 10:00:00,1.0,,30.236306666666664,30.236306666666664,0.0,,,,,,,
2018-06-28 11:00:00,1.0,,30.18656083333333,30.18656083333333,0.0,,,,,,,
2018-06-28 12:00:00,1.0,,30.136815,30.136815,0.0,,,,,,,
2018-06-28 13:00:00,1.0,,30.087069166666666,30.087069166666666,0.0,,,,,,,
2018-06-28 14:00:00,1.0,,30.037323333333333,30.037323333333333,0.0,,,,,,,
2018-06-28 15:00:00,1.0,,29.9875775,29.9875775,0.0,,,,,,,
2018-06-28 16:00:00,1.0,,29.937831666666664,29.937831666666664,0.0,,,,,,,
2018-06-28 17:00:00,1.0,,29.88808583333333,29.88808583333333,0.0,,,,,,,
2018-06-28 18:00:00,1.0,,29.83834,29.83834,0.0,,,,,,,
2018-06-28 19:00:00,1.0,,29.788594166666666,29.788594166666666,0.0,,,,,,,
2018-06-28 20:00:00,1.0,,29.738848333333333,29.738848333333333,0.0,,,,,,,
2018-06-28 21:00:00,1.0,,29.689102499999997,29.689102499999997,0.0,,,,,,,
2018-06-28 22:00:00,1.0,,29.639356666666664,29.639356666666664,0.0,,,,,,,
2018-06-28 23:00:00,1.0,,29.58961083333333,29.58961083333333,0.0,,,,,,,
2018-06-29 00:00:00,1.0,29.539865,29.539865,29.539865,0.0,,,,,,,
2018-06-29 01:00:00,1.0,,29.206812624999998,29.206812624999998,0.0,,,,,,,
2018-06-29 02:00:00,1.0,,28.87376025,28.87376025,0.0,,,,,,,
2018-06-29 03:00:00,1.0,,28.540707875,28.540707875,0.0,,,,,,,
2018-06-29 04:00:00,1.0,,28.207655499999998,28.207655499999998,0.0,,,,,,,
2018-06-29 05:00:00,1.0,,27.874603125,27.874603125,0.0,,,,,,,
2018-06-29 06:00:00,1.0,,27.54155075,27.54155075,0.0,,,,,,,
2018-06-29 07:00:00,1.0,,27.208498374999998,27.208498374999998,0.0,,,,,,,
2018-06-29 08:00:00,1.0,,26.875446,26.875446,0.0,,,,,,,
2018-06-29 09:00:00,1.0,,26.542393625,26.542393625,0.0,,,,,,,
2018-06-29 10:00:00,1.0,,26.209341249999998,26.209341249999998,0.0,,,,,,,
2018-06-29 11:00:00,1.0,,25.876288875,25.876288875,0.0,,,,,,,
2018-06-29 12:00:00,1.0,,25.5432365,25.5432365,0.0,,,,,,,
2018-06-29 13:00:00,1.0,,25.210184124999998,25.210184124999998,0.0,,,,,,,
2018-06-29 14:00:00,1.0,,24.87713175,24.87713175,0.0,,,,,,,
2018-06-29 15:00:00,1.0,,24.544079375,24.544079375,0.0,,,,,,,
2018-06-29 16:00:00,1.0,,24.211026999999998,24.211026999999998,0.0,,,,,,,
2018-06-29 17:00:00,1.0,,23.877974625,23.877974625,0.0,,,,,,,
2018-06-29 18:00:00,1.0,,23.54492225,23.54492225,0.0,,,,,,,
2018-06-29 19:00:00,1.0,,23.211869874999998,23.211869874999998,0.0,,,,,,,
2018-06-29 20:00:00,1.0,,22.8788175,22.8788175,0.0,,,,,,,
2018-06-29 21:00:00,1.0,,22.545765125,22.545765125,0.0,,,,,,,
2018-06-29 22:00:00,1.0,,22.212712749999998,22.212712749999998,0.0,,,,,,,
2018-06-29 23:00:00,1.0,,21.879660375,21.879660375,0.0,,,,,,,
2018-06-30 00:00:00,1.0,21.546608,21.546608,21.546608,0.0,,,,,,,
2018-06-30 01:00:00,1.0,,21.268041,21.268041,0.0,,,,,,,
2018-06-30 02:00:00,1.0,,20.989473999999998,20.989473999999998,0.0,,,,,,,
2018-06-30 03:00:00,1.0,,20.710907,20.710907,0.0,,,,,,,
2018-06-30 04:00:00,1.0,,20.43234,20.43234,0.0,,,,,,,
2018-06-30 05:00:00,1.0,,20.153773,20.153773,0.0,,,,,,,
2018-06-30 06:00:00,1.0,,19.875206,19.875206,0.0,,,,,,,
2018-06-30 07:00:00,1.0,,19.596639,19.596639,0.0,,,,,,,
2018-06-30 08:00:00,1.0,,19.318072,19.318072,0.0,,,,,,,
2018-06-30 09:00:00,1.0,,19.039505,19.039505,0.0,,,,,,,
2018-06-30 10:00:00,1.0,,18.760938,18.760938,0.0,,,,,,,
2018-06-30 11:00:00,1.0,,18.482371,18.482371,0.0,,,,,,,
2018-06-30 12:00:00,1.0,,18.203803999999998,18.203803999999998,0.0,,,,,,,
2018-06-30 13:00:00,1.0,,17.925237,17.925237,0.0,,,,,,,
2018-06-30 14:00:00,1.0,,17.64667,17.64667,0.0,,,,,,,
2018-06-30 15:00:00,1.0,,17.368103,17.368103,0.0,,,,,,,
2018-06-30 16:00:00,1.0,,17.089536000000003,17.089536000000003,0.0,,,,,,,
2018-06-30 17:00:00,1.0,,16.810969,16.810969,0.0,,,,,,,
2018-06-30 18:00:00,1.0,,16.532402,16.532402,0.0,,,,,,,
2018-06-30 19:00:00,1.0,,16.253835000000002,16.253835000000002,0.0,,,,,,,
2018-06-30 20:00:00,1.0,,15.975268,15.975268,0.0,,,,,,,
2018-06-30 21:00:00,1.0,,15.696701000000001,15.696701000000001,0.0,,,,,,,
2018-06-30 22:00:00,1.0,,15.418134000000002,15.418134000000002,0.0,,,,,,,
2018-06-30 23:00:00,1.0,,15.139567000000001,15.139567000000001,0.0,,,,,,,
2018-07-01 00:00:00,1.0,14.861,14.861,14.861,0.0,,,,,,,
2018-07-01 01:00:00,1.0,,14.860806375000001,14.860806375000001,0.0,,,,,,,
2018-07-01 02:00:00,1.0,,14.860612750000001,14.860612750000001,0.0,,,,,,,
2018-07-01 03:00:00,1.0,,14.860419125,14.860419125,0.0,,,,,,,
2018-07-01 04:00:00,1.0,,14.8602255,14.8602255,0.0,,,,,,,
2018-07-01 05:00:00,1.0,,14.860031875,14.860031875,0.0,,,,,,,
2018-07-01 06:00:00,1.0,,14.859838250000001,14.859838250000001,0.0,,,,,,,
2018-07-01 07:00:00,1.0,,14.859644625000001,14.859644625000001,0.0,,,,,,,
2018-07-01 08:00:00,1.0,,14.859451,14.859451,0.0,,,,,,,
2018-07-01 09:00:00,1.0,,14.859257375,14.859257375,0.0,,,,,,,
2018-07-01 10:00:00,1.0,,14.85906375,14.85906375,0.0,,,,,,,
2018-07-01 11:00:00,1.0,,14.858870125000001,14.858870125000001,0.0,,,,,,,
2018-07-01 12:00:00,1.0,,14.858676500000001,14.858676500000001,0.0,,,,,,,
2018-07-01 13:00:00,1.0,,14.858482875,14.858482875,0.0,,,,,,,
2018-07-01 14:00:00,1.0,,14.85828925,14.85828925,0.0,,,,,,,
2018-07-01 15:00:00,1.0,,14.858095625,14.858095625,0.0,,,,,,,
2018-07-01 16:00:00,1.0,,14.857902000000001,14.857902000000001,0.0,,,,,,,
2018-07-01 17:00:00,1.0,,14.857708375,14.857708375,0.0,,,,,,,
2018-07-01 18:00:00,1.0,,14.85751475,14.85751475,0.0,,,,,,,
2018-07-01 19:00:00,1.0,,14.857321125,14.857321125,0.0,,,,,,,
2018-07-01 20:00:00,1.0,,14.8571275,14.8571275,0.0,,,,,,,
2018-07-01 21:00:00,1.0,,14.856933875000001,14.856933875000001,0.0,,,,,,,
2018-07-01 22:00:00,1.0,,14.85674025,14.85674025,0.0,,,,,,,
2018-07-01 23:00:00,1.0,,14.856546625,14.856546625,0.0,,,,,,,
2018-07-02 00:00:00,1.0,14.856353,14.856353,14.856353,0.0,,,,,,,
2018-07-02 01:00:00,1.0,,14.686132458333333,14.686132458333333,0.0,,,,,,,
2018-07-02 02:00:00,1.0,,14.515911916666667,14.515911916666667,0.0,,,,,,,
2018-07-02 03:00:00,1.0,,14.345691375000001,14.345691375000001,0.0,,,,,,,
2018-07-02 04:00:00,1.0,,14.175470833333334,14.175470833333334,0.0,,,,,,,
2018-07-02 05:00:00,1.0,,14.005250291666666,14.005250291666666,0.0,,,,,,,
2018-07-02 06:00:00,1.0,,13.83502975,13.83502975,0.0,,,,,,,
2018-07-02 07:00:00,1.0,,13.664809208333335,13.664809208333335,0.0,,,,,,,
2018-07-02 08:00:00,1.0,,13.494588666666667,13.494588666666667,0.0,,,,,,,
2018-07-02 09:00:00,1.0,,13.324368125,13.324368125,0.0,,,,,,,
2018-07-02 10:00:00,1.0,,13.154147583333334,13.154147583333334,0.0,,,,,,,
2018-07-02 11:00:00,1.0,,12.983927041666668,12.983927041666668,0.0,,,,,,,
2018-07-02 12:00:00,1.0,,12.8137065,12.8137065,0.0,,,,,,,
2018-07-02 13:00:00,1.0,,12.643485958333333,12.643485958333333,0.0,,,,,,,
2018-07-02 14:00:00,1.0,,12.473265416666667,12.473265416666667,0.0,,,,,,,
2018-07-02 15:00:00,1.0,,12.303044875000001,12.303044875000001,0.0,,,,,,,
2018-07-02 16:00:00,1.0,,12.132824333333334,12.132824333333334,0.0,,,,,,,
2018-07-02 17:00:00,1.0,,11.962603791666666,11.962603791666666,0.0,,,,,,,
2018-07-02 18:00:00,1.0,,11.79238325,11.79238325,0.0,,,,,,,
2018-07-02 19:00:00,1.0,,11.622162708333335,11.622162708333335,0.0,,,,,,,
2018-07-02 20:00:00,1.0,,11.451942166666667,11.451942166666667,0.0,,,,,,,
2018-07-02 21:00:00,1.0,,11.281721625,11.281721625,0.0,,,,,,,
2018-07-02 22:00:00,1.0,,11.111501083333334,11.111501083333334,0.0,,,,,,,
2018-07-02 23:00:00,1.0,,10.941280541666668,10.941280541666668,0.0,,,,,,,
2018-07-03 00:00:00,1.0,10.77106,10.77106,10.77106,0.0,,,,,,,
2018-07-03 01:00:00,1.0,,10.695033625,10.695033625,0.0,,,,,,,
2018-07-03 02:00:00,1.0,,10.619007250000001,10.619007250000001,0.0,,,,,,,
2018-07-03 03:00:00,1.0,,10.542980875,10.542980875,0.0,,,,,,,
2018-07-03 04:00:00,1.0,,10.4669545,10.4669545,0.0,,,,,,,
2018-07-03 05:00:00,1.0,,10.390928125,10.390928125,0.0,,,,,,,
2018-07-03 06:00:00,1.0,,10.31490175,10.31490175,0.0,,,,,,,
2018-07-03 07:00:00,1.0,,10.238875375,10.238875375,0.0,,,,,,,
2018-07-03 08:00:00,1.0,,10.162849,10.162849,0.0,,,,,,,
2018-07-03 09:00:00,1.0,,10.086822625,10.086822625,0.0,,,,,,,
2018-07-03 10:00:00,1.0,,10.01079625,10.01079625,0.0,,,,,,,
2018-07-03 11:00:00,1.0,,9.934769875,9.934769875,0.0,,,,,,,
2018-07-03 12:00:00,1.0,,9.8587435,9.8587435,0.0,,,,,,,
2018-07-03 13:00:00,1.0,,9.782717125,9.782717125,0.0,,,,,,,
2018-07-03 14:00:00,1.0,,9.70669075,9.70669075,0.0,,,,,,,
2018-07-03 15:00:00,1.0,,9.630664375,9.630664375,0.0,,,,,,,
2018-07-03 16:00:00,1.0,,9.554638,9.554638,0.0,,,,,,,
2018-07-03 17:00:00,1.0,,9.478611625,9.478611625,0.0,,,,,,,
2018-07-03 18:00:00,1.0,,9.40258525,9.40258525,0.0,,,,,,,
2018-07-03 19:00:00,1.0,,9.326558875,9.326558875,0.0,,,,,,,
2018-07-03 20:00:00,1.0,,9.2505325,9.2505325,0.0,,,,,,,
2018-07-03 21:00:00,1.0,,9.174506125,9.174506125,0.0,,,,,,,
2018-07-03 22:00:00,1.0,,9.09847975,9.09847975,0.0,,,,,,,
2018-07-03 23:00:00,1.0,,9.022453375,9.022453375,0.0,,,,,,,
2018-07-04 00:00:00,1.0,8.946427,8.946427,8.946427,0.0,,,,,,,
2018-07-04 01:00:00,1.0,,8.925412166666666,8.925412166666666,0.0,,,,,,,
2018-07-04 02:00:00,1.0,,8.904397333333334,8.904397333333334,0.0,,,,,,,
2018-07-04 03:00:00,1.0,,8.8833825,8.8833825,0.0,,,,,,,
2018-07-04 04:00:00,1.0,,8.862367666666668,8.862367666666668,0.0,,,,,,,
2018-07-04 05:00:00,1.0,,8.841352833333334,8.841352833333334,0.0,,,,,,,
2018-07-04 06:00:00,1.0,,8.820338,8.820338,0.0,,,,,,,
2018-07-04 07:00:00,1.0,,8.799323166666667,8.799323166666667,0.0,,,,,,,
2018-07-04 08:00:00,1.0,,8.778308333333333,8.778308333333333,0.0,,,,,,,
2018-07-04 09:00:00,1.0,,8.7572935,8.7572935,0.0,,,,,,,
2018-07-04 10:00:00,1.0,,8.736278666666667,8.736278666666667,0.0,,,,,,,
2018-07-04 11:00:00,1.0,,8.715263833333333,8.715263833333333,0.0,,,,,,,
2018-07-04 12:00:00,1.0,,8.694249,8.694249,0.0,,,,,,,
2018-07-04 13:00:00,1.0,,8.673234166666667,8.673234166666667,0.0,,,,,,,
2018-07-04 14:00:00,1.0,,8.652219333333333,8.652219333333333,0.0,,,,,,,
2018-07-04 15:00:00,1.0,,8.6312045,8.6312045,0.0,,,,,,,
2018-07-04 16:00:00,1.0,,8.610189666666667,8.610189666666667,0.0,,,,,,,
2018-07-04 17:00:00,1.0,,8.589174833333333,8.589174833333333,0.0,,,,,,,
2018-07-04 18:00:00,1.0,,8.56816,8.56816,0.0,,,,,,,
2018-07-04 19:00:00,1.0,,8.547145166666667,8.547145166666667,0.0,,,,,,,
2018-07-04 20:00:00,1.0,,8.526130333333334,8.526130333333334,0.0,,,,,,,
2018-07-04 21:00:00,1.0,,8.5051155,8.5051155,0.0,,,,,,,
2018-07-04 22:00:00,1.0,,8.484100666666667,8.484100666666667,0.0,,,,,,,
2018-07-04 23:00:00,1.0,,8.463085833333334,8.463085833333334,0.0,,,,,,,
2018-07-05 00:00:00,1.0,8.442071,8.442071,8.442071,0.0,,,,,,,
2018-07-05 01:00:00,1.0,,8.452868833333333,8.452868833333333,0.0,,,,,,,
2018-07-05 02:00:00,1.0,,8.463666666666667,8.463666666666667,0.0,,,,,,,
2018-07-05 03:00:00,1.0,,8.4744645,8.4744645,0.0,,,,,,,
2018-07-05 04:00:00,1.0,,8.485262333333333,8.485262333333333,0.0,,,,,,,
2018-07-05 05:00:00,1.0,,8.496060166666666,8.496060166666666,0.0,,,,,,,
2018-07-05 06:00:00,1.0,,8.506858000000001,8.506858000000001,0.0,,,,,,,
2018-07-05 07:00:00,1.0,,8.517655833333334,8.517655833333334,0.0,,,,,,,
2018-07-05 08:00:00,1.0,,8.528453666666667,8.528453666666667,0.0,,,,,,,
2018-07-05 09:00:00,1.0,,8.5392515,8.5392515,0.0,,,,,,,
2018-07-05 10:00:00,1.0,,8.550049333333334,8.550049333333334,0.0,,,,,,,
2018-07-05 11:00:00,1.0,,8.560847166666667,8.560847166666667,0.0,,,,,,,
2018-07-05 12:00:00,1.0,,8.571645,8.571645,0.0,,,,,,,
2018-07-05 13:00:00,1.0,,8.582442833333333,8.582442833333333,0.0,,,,,,,
2018-07-05 14:00:00,1.0,,8.593240666666667,8.593240666666667,0.0,,,,,,,
2018-07-05 15:00:00,1.0,,8.6040385,8.6040385,0.0,,,,,,,
2018-07-05 16:00:00,1.0,,8.614836333333333,8.614836333333333,0.0,,,,,,,
2018-07-05 17:00:00,1.0,,8.625634166666666,8.625634166666666,0.0,,,,,,,
2018-07-05 18:00:00,1.0,,8.636432,8.636432,0.0,,,,,,,
2018-07-05 19:00:00,1.0,,8.647229833333334,8.647229833333334,0.0,,,,,,,
2018-07-05 20:00:00,1.0,,8.658027666666667,8.658027666666667,0.0,,,,,,,
2018-07-05 21:00:00,1.0,,8.6688255,8.6688255,0.0,,,,,,,
2018-07-05 22:00:00,1.0,,8.679623333333334,8.679623333333334,0.0,,,,,,,
2018-07-05 23:00:00,1.0,,8.690421166666667,8.690421166666667,0.0,,,,,,,
2018-07-06 00:00:00,1.0,8.701219,8.701219,8.701219,0.0,,,,,,,
2018-07-06 01:00:00,1.0,,8.6571097375,8.6571097375,0.0,,,,,,,
2018-07-06 02:00:00,1.0,,8.613000475,8.613000475,0.0,,,,,,,
2018-07-06 03:00:00,1.0,,8.5688912125,8.5688912125,0.0,,,,,,,
2018-07-06 04:00:00,1.0,,8.52478195,8.52478195,0.0,,,,,,,
2018-07-06 05:00:00,1.0,,8.4806726875,8.4806726875,0.0,,,,,,,
2018-07-06 06:00:00,1.0,,8.436563425,8.436563425,0.0,,,,,,,
2018-07-06 07:00:00,1.0,,8.3924541625,8.3924541625,0.0,,,,,,,
2018-07-06 08:00:00,1.0,,8.3483449,8.3483449,0.0,,,,,,,
2018-07-06 09:00:00,1.0,,8.3042356375,8.3042356375,0.0,,,,,,,
2018-07-06 10:00:00,1.0,,8.260126375,8.260126375,0.0,,,,,,,
2018-07-06 11:00:00,1.0,,8.2160171125,8.2160171125,0.0,,,,,,,
2018-07-06 12:00:00,1.0,,8.17190785,8.17190785,0.0,,,,,,,
2018-07-06 13:00:00,1.0,,8.127798587500001,8.127798587500001,0.0,,,,,,,
2018-07-06 14:00:00,1.0,,8.083689325,8.083689325,0.0,,,,,,,
2018-07-06 15:00:00,1.0,,8.0395800625,8.0395800625,0.0,,,,,,,
2018-07-06 16:00:00,1.0,,7.9954708000000005,7.9954708000000005,0.0,,,,,,,
2018-07-06 17:00:00,1.0,,7.9513615375,7.9513615375,0.0,,,,,,,
2018-07-06 18:00:00,1.0,,7.907252275,7.907252275,0.0,,,,,,,
2018-07-06 19:00:00,1.0,,7.8631430125,7.8631430125,0.0,,,,,,,
2018-07-06 20:00:00,1.0,,7.81903375,7.81903375,0.0,,,,,,,
2018-07-06 21:00:00,1.0,,7.7749244875,7.7749244875,0.0,,,,,,,
2018-07-06 22:00:00,1.0,,7.730815225000001,7.730815225000001,0.0,,,,,,,
2018-07-06 23:00:00,1.0,,7.6867059625000005,7.6867059625000005,0.0,,,,,,,
2018-07-07 00:00:00,1.0,7.6425967,7.6425967,7.6425967,0.0,,,,,,,
2018-07-07 01:00:00,1.0,,7.854780170833334,7.854780170833334,0.0,,,,,,,
2018-07-07 02:00:00,1.0,,8.066963641666668,8.066963641666668,0.0,,,,,,,
2018-07-07 03:00:00,1.0,,8.2791471125,8.2791471125,0.0,,,,,,,
2018-07-07 04:00:00,1.0,,8.491330583333333,8.491330583333333,0.0,,,,,,,
2018-07-07 05:00:00,1.0,,8.703514054166668,8.703514054166668,0.0,,,,,,,
2018-07-07 06:00:00,1.0,,8.915697525,8.915697525,0.0,,,,,,,
2018-07-07 07:00:00,1.0,,9.127880995833333,9.127880995833333,0.0,,,,,,,
2018-07-07 08:00:00,1.0,,9.340064466666666,9.340064466666666,0.0,,,,,,,
2018-07-07 09:00:00,1.0,,9.5522479375,9.5522479375,0.0,,,,,,,
2018-07-07 10:00:00,1.0,,9.764431408333333,9.764431408333333,0.0,,,,,,,
2018-07-07 11:00:00,1.0,,9.976614879166666,9.976614879166666,0.0,,,,,,,
2018-07-07 12:00:00,1.0,,10.188798349999999,10.188798349999999,0.0,,,,,,,
2018-07-07 13:00:00,1.0,,10.400981820833334,10.400981820833334,0.0,,,,,,,
2018-07-07 14:00:00,1.0,,10.613165291666666,10.613165291666666,0.0,,,,,,,
2018-07-07 15:00:00,1.0,,10.825348762499999,10.825348762499999,0.0,,,,,,,
2018-07-07 16:00:00,1.0,,11.037532233333334,11.037532233333334,0.0,,,,,,,
2018-07-07 17:00:00,1.0,,11.249715704166666,11.249715704166666,0.0,,,,,,,
2018-07-07 18:00:00,1.0,,11.461899175,11.461899175,0.0,,,,,,,
2018-07-07 19:00:00,1.0,,11.674082645833334,11.674082645833334,0.0,,,,,,,
2018-07-07 20:00:00,1.0,,11.886266116666667,11.886266116666667,0.0,,,,,,,
2018-07-07 21:00:00,1.0,,12.0984495875,12.0984495875,0.0,,,,,,,
2018-07-07 22:00:00,1.0,,12.310633058333334,12.310633058333334,0.0,,,,,,,
2018-07-07 23:00:00,1.0,,12.522816529166667,12.522816529166667,0.0,,,,,,,
2018-07-08 00:00:00,1.0,12.735,12.735,12.735,0.0,,,,,,,
2018-07-08 01:00:00,1.0,,13.606976083333333,13.462271999999999,0.14470408333333395,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,48985.1139,33.662426,2018-07-09,23.0
2018-07-08 02:00:00,1.0,,14.478952166666666,14.189544,0.28940816666666613,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,52124.2278,33.662426,2018-07-09,23.0
2018-07-08 03:00:00,1.0,,15.350928249999999,14.916815999999999,0.4341122500000001,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,55263.3417,33.662426,2018-07-09,23.0
2018-07-08 04:00:00,1.0,,16.222904333333332,15.644088,0.5788163333333323,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,58402.455599999994,33.662426,2018-07-09,23.0
2018-07-08 05:00:00,1.0,,17.094880416666665,16.37136,0.7235204166666662,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,61541.5695,33.662426,2018-07-09,23.0
2018-07-08 06:00:00,1.0,,17.9668565,17.098632,0.8682245000000002,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,64680.683399999994,33.662426,2018-07-09,23.0
2018-07-08 07:00:00,1.0,,18.838832583333335,17.825904,1.0129285833333341,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,67819.7973,33.662426,2018-07-09,23.0
2018-07-08 08:00:00,1.0,,19.710808666666665,18.553176,1.1576326666666645,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,70958.91119999999,33.662426,2018-07-09,23.0
2018-07-08 09:00:00,1.0,,20.582784750000002,19.280448,1.302336750000002,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,74098.02510000001,33.662426,2018-07-09,23.0
2018-07-08 10:00:00,1.0,,21.45476083333333,20.00772,1.4470408333333324,2.0,2018-07-08 01:00:00,2018-07-09 02:00:00,77237.139,33.662426,2018-07-09,23.0
